step,avg_reward,std_reward,avg_ep_length,actor_loss,critic_loss,bc_loss,ql_loss,avg_q_batch,avg_q_policy,actor_grad_norm,critic_grad_norm
118000,1499.595549994437,1437.265467659928,1000.0,0.04284314794279635,-0.994762438327074,-0.9519192906916142,638.6076160125732,1722.5826271362305,1726.1174759521484,0.2813081283196807,16626.83311254883
120000,3996.106824926249,1954.9460113833013,1000.0,0.04265856588818133,-0.9948219493329525,-0.9521633850634098,651.5591965942383,1724.5544627075196,1728.104860473633,0.277958549015224,16128.144418457032
122000,2954.181545359228,2417.2569362563904,1000.0,0.04269386915396899,-0.9948268174827098,-0.9521329492926598,657.8629164047242,1726.97187701416,1730.6150204467774,0.2754670708552003,16339.567349121095
124000,2379.512758751037,2179.147458661474,1000.0,0.042599263755604626,-0.994917449772358,-0.9523181870877743,678.9550455093383,1729.6886481933593,1733.3459091796874,0.2830252456665039,16062.609830322266
126000,2688.804161585521,1529.7248772609883,1000.0,0.04252744072116912,-0.9949988923072814,-0.9524714524149894,690.740697731018,1733.606236328125,1737.3469967651367,0.27579875007271765,16569.847384521483
128000,3025.359147985235,1681.6204624996726,1000.0,0.04252168133109808,-0.9950330652892589,-0.9525113841593266,675.3305688934327,1736.2120952148437,1739.970760986328,0.2795034793093801,16638.622334472657
130000,3930.992623321141,2027.7827902747058,1000.0,0.042448531799018384,-0.9950856646895408,-0.952637134283781,659.4851526641846,1738.956092956543,1742.6751254882813,0.2756627935543656,16434.220122436524
132000,3310.339825103712,2722.640013786894,1000.0,0.04249462927505374,-0.9952686349153519,-0.9527740067243576,682.9391080703735,1740.989397216797,1744.7802353515624,0.279545295201242,17134.551954589842
134000,3345.4087650059496,1355.4950039427567,1000.0,0.04256865981593728,-0.9952215250730515,-0.9526528667211532,685.0585022125244,1743.672175720215,1747.489583984375,0.2789326153621077,16312.84982836914
136000,2670.079306561208,1302.3250228433235,1000.0,0.04240112495329231,-0.9952614452540874,-0.95286032050848,649.6946265487671,1745.8393236083984,1749.6089924316407,0.2774764536395669,15583.760513916015
